,consumption,interval_start,interval_end,unit,type,data_source
5694,1.285,2024-03-03T08:00:00Z,2024-03-03T08:30:00Z,kwh,electrity,octopus_api
5695,1.378,2024-03-03T07:30:00Z,2024-03-03T08:00:00Z,kwh,electrity,octopus_api
5696,1.71,2024-03-03T07:00:00Z,2024-03-03T07:30:00Z,kwh,electrity,octopus_api
5697,1.24,2024-03-03T06:30:00Z,2024-03-03T07:00:00Z,kwh,electrity,octopus_api
5698,1.36,2024-03-03T06:00:00Z,2024-03-03T06:30:00Z,kwh,electrity,octopus_api
5699,1.56,2024-03-03T05:30:00Z,2024-03-03T06:00:00Z,kwh,electrity,octopus_api
5700,1.29,2024-03-03T05:00:00Z,2024-03-03T05:30:00Z,kwh,electrity,octopus_api
5701,1.423,2024-03-03T04:30:00Z,2024-03-03T05:00:00Z,kwh,electrity,octopus_api
5702,2.088,2024-03-03T04:00:00Z,2024-03-03T04:30:00Z,kwh,electrity,octopus_api
5703,1.219,2024-03-03T03:30:00Z,2024-03-03T04:00:00Z,kwh,electrity,octopus_api
5704,1.21,2024-03-03T03:00:00Z,2024-03-03T03:30:00Z,kwh,electrity,octopus_api
5705,1.422,2024-03-03T02:30:00Z,2024-03-03T03:00:00Z,kwh,electrity,octopus_api
5706,0.272,2024-03-03T02:00:00Z,2024-03-03T02:30:00Z,kwh,electrity,octopus_api
5707,1.387,2024-03-03T01:30:00Z,2024-03-03T02:00:00Z,kwh,electrity,octopus_api
5708,0.643,2024-03-03T01:00:00Z,2024-03-03T01:30:00Z,kwh,electrity,octopus_api
5709,0.106,2024-03-03T00:30:00Z,2024-03-03T01:00:00Z,kwh,electrity,octopus_api
5710,0.596,2024-03-03T00:00:00Z,2024-03-03T00:30:00Z,kwh,electrity,octopus_api
5711,0.119,2024-03-02T23:30:00Z,2024-03-03T00:00:00Z,kwh,electrity,octopus_api
5712,0.13,2024-03-02T23:00:00Z,2024-03-02T23:30:00Z,kwh,electrity,octopus_api
5713,0.428,2024-03-02T22:30:00Z,2024-03-02T23:00:00Z,kwh,electrity,octopus_api
5714,0.647,2024-03-02T22:00:00Z,2024-03-02T22:30:00Z,kwh,electrity,octopus_api
5715,0.253,2024-03-02T21:30:00Z,2024-03-02T22:00:00Z,kwh,electrity,octopus_api
5716,0.53,2024-03-02T21:00:00Z,2024-03-02T21:30:00Z,kwh,electrity,octopus_api
5717,0.25,2024-03-02T20:30:00Z,2024-03-02T21:00:00Z,kwh,electrity,octopus_api
5718,0.335,2024-03-02T20:00:00Z,2024-03-02T20:30:00Z,kwh,electrity,octopus_api
5719,0.314,2024-03-02T19:30:00Z,2024-03-02T20:00:00Z,kwh,electrity,octopus_api
5720,0.319,2024-03-02T19:00:00Z,2024-03-02T19:30:00Z,kwh,electrity,octopus_api
5721,0.302,2024-03-02T18:30:00Z,2024-03-02T19:00:00Z,kwh,electrity,octopus_api
5722,1.274,2024-03-02T18:00:00Z,2024-03-02T18:30:00Z,kwh,electrity,octopus_api
5723,2.118,2024-03-02T17:30:00Z,2024-03-02T18:00:00Z,kwh,electrity,octopus_api
5724,0.858,2024-03-02T17:00:00Z,2024-03-02T17:30:00Z,kwh,electrity,octopus_api
5725,0.618,2024-03-02T16:30:00Z,2024-03-02T17:00:00Z,kwh,electrity,octopus_api
5726,1.174,2024-03-02T16:00:00Z,2024-03-02T16:30:00Z,kwh,electrity,octopus_api
5727,1.451,2024-03-02T15:30:00Z,2024-03-02T16:00:00Z,kwh,electrity,octopus_api
5728,0.684,2024-03-02T15:00:00Z,2024-03-02T15:30:00Z,kwh,electrity,octopus_api
5729,0.358,2024-03-02T14:30:00Z,2024-03-02T15:00:00Z,kwh,electrity,octopus_api
5730,1.653,2024-03-02T14:00:00Z,2024-03-02T14:30:00Z,kwh,electrity,octopus_api
5731,1.018,2024-03-02T13:30:00Z,2024-03-02T14:00:00Z,kwh,electrity,octopus_api
5732,2.057,2024-03-02T13:00:00Z,2024-03-02T13:30:00Z,kwh,electrity,octopus_api
5733,2.69,2024-03-02T12:30:00Z,2024-03-02T13:00:00Z,kwh,electrity,octopus_api
5734,1.53,2024-03-02T12:00:00Z,2024-03-02T12:30:00Z,kwh,electrity,octopus_api
5735,0.783,2024-03-02T11:30:00Z,2024-03-02T12:00:00Z,kwh,electrity,octopus_api
5736,1.204,2024-03-02T11:00:00Z,2024-03-02T11:30:00Z,kwh,electrity,octopus_api
5737,0.376,2024-03-02T10:30:00Z,2024-03-02T11:00:00Z,kwh,electrity,octopus_api
5738,0.847,2024-03-02T10:00:00Z,2024-03-02T10:30:00Z,kwh,electrity,octopus_api
5739,1.142,2024-03-02T09:30:00Z,2024-03-02T10:00:00Z,kwh,electrity,octopus_api
5740,1.426,2024-03-02T09:00:00Z,2024-03-02T09:30:00Z,kwh,electrity,octopus_api
5741,0.984,2024-03-02T08:30:00Z,2024-03-02T09:00:00Z,kwh,electrity,octopus_api
5742,1.062,2024-03-02T08:00:00Z,2024-03-02T08:30:00Z,kwh,electrity,octopus_api
5743,0.809,2024-03-02T07:30:00Z,2024-03-02T08:00:00Z,kwh,electrity,octopus_api
5744,1.09,2024-03-02T07:00:00Z,2024-03-02T07:30:00Z,kwh,electrity,octopus_api
5745,1.728,2024-03-02T06:30:00Z,2024-03-02T07:00:00Z,kwh,electrity,octopus_api
5746,1.268,2024-03-02T06:00:00Z,2024-03-02T06:30:00Z,kwh,electrity,octopus_api
5747,1.262,2024-03-02T05:30:00Z,2024-03-02T06:00:00Z,kwh,electrity,octopus_api
5748,0.214,2024-03-02T05:00:00Z,2024-03-02T05:30:00Z,kwh,electrity,octopus_api
5749,0.738,2024-03-02T04:30:00Z,2024-03-02T05:00:00Z,kwh,electrity,octopus_api
5750,1.828,2024-03-02T04:00:00Z,2024-03-02T04:30:00Z,kwh,electrity,octopus_api
5751,0.775,2024-03-02T03:30:00Z,2024-03-02T04:00:00Z,kwh,electrity,octopus_api
5752,0.432,2024-03-02T03:00:00Z,2024-03-02T03:30:00Z,kwh,electrity,octopus_api
5753,0.108,2024-03-02T02:30:00Z,2024-03-02T03:00:00Z,kwh,electrity,octopus_api
5754,0.912,2024-03-02T02:00:00Z,2024-03-02T02:30:00Z,kwh,electrity,octopus_api
5755,1.524,2024-03-02T01:30:00Z,2024-03-02T02:00:00Z,kwh,electrity,octopus_api
5756,0.195,2024-03-02T01:00:00Z,2024-03-02T01:30:00Z,kwh,electrity,octopus_api
5757,0.333,2024-03-02T00:30:00Z,2024-03-02T01:00:00Z,kwh,electrity,octopus_api
5758,0.636,2024-03-02T00:00:00Z,2024-03-02T00:30:00Z,kwh,electrity,octopus_api
5759,0.102,2024-03-01T23:30:00Z,2024-03-02T00:00:00Z,kwh,electrity,octopus_api
5760,0.233,2024-03-01T23:00:00Z,2024-03-01T23:30:00Z,kwh,electrity,octopus_api
5761,0.285,2024-03-01T22:30:00Z,2024-03-01T23:00:00Z,kwh,electrity,octopus_api
5762,0.175,2024-03-01T22:00:00Z,2024-03-01T22:30:00Z,kwh,electrity,octopus_api
5763,0.225,2024-03-01T21:30:00Z,2024-03-01T22:00:00Z,kwh,electrity,octopus_api
5764,0.559,2024-03-01T21:00:00Z,2024-03-01T21:30:00Z,kwh,electrity,octopus_api
5765,0.333,2024-03-01T20:30:00Z,2024-03-01T21:00:00Z,kwh,electrity,octopus_api
5766,0.666,2024-03-01T20:00:00Z,2024-03-01T20:30:00Z,kwh,electrity,octopus_api
5767,0.417,2024-03-01T19:30:00Z,2024-03-01T20:00:00Z,kwh,electrity,octopus_api
5768,0.369,2024-03-01T19:00:00Z,2024-03-01T19:30:00Z,kwh,electrity,octopus_api
5769,0.505,2024-03-01T18:30:00Z,2024-03-01T19:00:00Z,kwh,electrity,octopus_api
5770,0.462,2024-03-01T18:00:00Z,2024-03-01T18:30:00Z,kwh,electrity,octopus_api
5771,1.871,2024-03-01T17:30:00Z,2024-03-01T18:00:00Z,kwh,electrity,octopus_api
5772,0.44,2024-03-01T17:00:00Z,2024-03-01T17:30:00Z,kwh,electrity,octopus_api
5773,0.148,2024-03-01T16:30:00Z,2024-03-01T17:00:00Z,kwh,electrity,octopus_api
5774,0.898,2024-03-01T16:00:00Z,2024-03-01T16:30:00Z,kwh,electrity,octopus_api
5775,0.151,2024-03-01T15:30:00Z,2024-03-01T16:00:00Z,kwh,electrity,octopus_api
5776,0.138,2024-03-01T15:00:00Z,2024-03-01T15:30:00Z,kwh,electrity,octopus_api
5777,1.041,2024-03-01T14:30:00Z,2024-03-01T15:00:00Z,kwh,electrity,octopus_api
5778,0.146,2024-03-01T14:00:00Z,2024-03-01T14:30:00Z,kwh,electrity,octopus_api
5779,0.133,2024-03-01T13:30:00Z,2024-03-01T14:00:00Z,kwh,electrity,octopus_api
5780,0.153,2024-03-01T13:00:00Z,2024-03-01T13:30:00Z,kwh,electrity,octopus_api
5781,1.385,2024-03-01T12:30:00Z,2024-03-01T13:00:00Z,kwh,electrity,octopus_api
5782,1.815,2024-03-01T12:00:00Z,2024-03-01T12:30:00Z,kwh,electrity,octopus_api
5783,0.315,2024-03-01T11:30:00Z,2024-03-01T12:00:00Z,kwh,electrity,octopus_api
5784,0.136,2024-03-01T11:00:00Z,2024-03-01T11:30:00Z,kwh,electrity,octopus_api
5785,1.085,2024-03-01T10:30:00Z,2024-03-01T11:00:00Z,kwh,electrity,octopus_api
5786,0.328,2024-03-01T10:00:00Z,2024-03-01T10:30:00Z,kwh,electrity,octopus_api
5787,0.14,2024-03-01T09:30:00Z,2024-03-01T10:00:00Z,kwh,electrity,octopus_api
5788,0.143,2024-03-01T09:00:00Z,2024-03-01T09:30:00Z,kwh,electrity,octopus_api
5789,1.015,2024-03-01T08:30:00Z,2024-03-01T09:00:00Z,kwh,electrity,octopus_api
5790,1.227,2024-03-01T08:00:00Z,2024-03-01T08:30:00Z,kwh,electrity,octopus_api
5791,0.578,2024-03-01T07:30:00Z,2024-03-01T08:00:00Z,kwh,electrity,octopus_api
5792,1.007,2024-03-01T07:00:00Z,2024-03-01T07:30:00Z,kwh,electrity,octopus_api
5793,0.947,2024-03-01T06:30:00Z,2024-03-01T07:00:00Z,kwh,electrity,octopus_api
5794,1.324,2024-03-01T06:00:00Z,2024-03-01T06:30:00Z,kwh,electrity,octopus_api
5795,1.153,2024-03-01T05:30:00Z,2024-03-01T06:00:00Z,kwh,electrity,octopus_api
5796,0.963,2024-03-01T05:00:00Z,2024-03-01T05:30:00Z,kwh,electrity,octopus_api
5797,1.629,2024-03-01T04:30:00Z,2024-03-01T05:00:00Z,kwh,electrity,octopus_api
5798,0.318,2024-03-01T04:00:00Z,2024-03-01T04:30:00Z,kwh,electrity,octopus_api
5799,1.629,2024-03-01T03:30:00Z,2024-03-01T04:00:00Z,kwh,electrity,octopus_api
5800,1.157,2024-03-01T03:00:00Z,2024-03-01T03:30:00Z,kwh,electrity,octopus_api
5801,1.323,2024-03-01T02:30:00Z,2024-03-01T03:00:00Z,kwh,electrity,octopus_api
5802,1.605,2024-03-01T02:00:00Z,2024-03-01T02:30:00Z,kwh,electrity,octopus_api
5803,0.529,2024-03-01T01:30:00Z,2024-03-01T02:00:00Z,kwh,electrity,octopus_api
5804,1.269,2024-03-01T01:00:00Z,2024-03-01T01:30:00Z,kwh,electrity,octopus_api
5805,0.289,2024-03-01T00:30:00Z,2024-03-01T01:00:00Z,kwh,electrity,octopus_api
5806,0.13,2024-03-01T00:00:00Z,2024-03-01T00:30:00Z,kwh,electrity,octopus_api
5807,0.134,2024-02-29T23:30:00Z,2024-03-01T00:00:00Z,kwh,electrity,octopus_api
5808,0.141,2024-02-29T23:00:00Z,2024-02-29T23:30:00Z,kwh,electrity,octopus_api
5809,0.578,2024-02-29T22:30:00Z,2024-02-29T23:00:00Z,kwh,electrity,octopus_api
5810,0.168,2024-02-29T22:00:00Z,2024-02-29T22:30:00Z,kwh,electrity,octopus_api
5811,0.248,2024-02-29T21:30:00Z,2024-02-29T22:00:00Z,kwh,electrity,octopus_api
5812,1.475,2024-02-29T21:00:00Z,2024-02-29T21:30:00Z,kwh,electrity,octopus_api
5813,0.789,2024-02-29T20:30:00Z,2024-02-29T21:00:00Z,kwh,electrity,octopus_api
5814,0.21,2024-02-29T20:00:00Z,2024-02-29T20:30:00Z,kwh,electrity,octopus_api
5815,0.572,2024-02-29T19:30:00Z,2024-02-29T20:00:00Z,kwh,electrity,octopus_api
5816,1.151,2024-02-29T19:00:00Z,2024-02-29T19:30:00Z,kwh,electrity,octopus_api
5817,1.639,2024-02-29T18:30:00Z,2024-02-29T19:00:00Z,kwh,electrity,octopus_api
5818,0.67,2024-02-29T18:00:00Z,2024-02-29T18:30:00Z,kwh,electrity,octopus_api
5819,0.319,2024-02-29T17:30:00Z,2024-02-29T18:00:00Z,kwh,electrity,octopus_api
5820,1.124,2024-02-29T17:00:00Z,2024-02-29T17:30:00Z,kwh,electrity,octopus_api
5821,0.788,2024-02-29T16:30:00Z,2024-02-29T17:00:00Z,kwh,electrity,octopus_api
5822,0.684,2024-02-29T16:00:00Z,2024-02-29T16:30:00Z,kwh,electrity,octopus_api
5823,0.774,2024-02-29T15:30:00Z,2024-02-29T16:00:00Z,kwh,electrity,octopus_api
5824,0.703,2024-02-29T15:00:00Z,2024-02-29T15:30:00Z,kwh,electrity,octopus_api
5825,0.755,2024-02-29T14:30:00Z,2024-02-29T15:00:00Z,kwh,electrity,octopus_api
5826,0.732,2024-02-29T14:00:00Z,2024-02-29T14:30:00Z,kwh,electrity,octopus_api
5827,0.64,2024-02-29T13:30:00Z,2024-02-29T14:00:00Z,kwh,electrity,octopus_api
5828,1.294,2024-02-29T13:00:00Z,2024-02-29T13:30:00Z,kwh,electrity,octopus_api
5829,1.802,2024-02-29T12:30:00Z,2024-02-29T13:00:00Z,kwh,electrity,octopus_api
5830,1.772,2024-02-29T12:00:00Z,2024-02-29T12:30:00Z,kwh,electrity,octopus_api
5831,1.265,2024-02-29T11:30:00Z,2024-02-29T12:00:00Z,kwh,electrity,octopus_api
5832,0.699,2024-02-29T11:00:00Z,2024-02-29T11:30:00Z,kwh,electrity,octopus_api
5833,0.108,2024-02-29T10:30:00Z,2024-02-29T11:00:00Z,kwh,electrity,octopus_api
5834,0.461,2024-02-29T10:00:00Z,2024-02-29T10:30:00Z,kwh,electrity,octopus_api
5835,0.587,2024-02-29T09:30:00Z,2024-02-29T10:00:00Z,kwh,electrity,octopus_api
5836,0.215,2024-02-29T09:00:00Z,2024-02-29T09:30:00Z,kwh,electrity,octopus_api
5837,0.12,2024-02-29T08:30:00Z,2024-02-29T09:00:00Z,kwh,electrity,octopus_api
5838,0.204,2024-02-29T08:00:00Z,2024-02-29T08:30:00Z,kwh,electrity,octopus_api
5839,0.208,2024-02-29T07:30:00Z,2024-02-29T08:00:00Z,kwh,electrity,octopus_api
5840,0.284,2024-02-29T07:00:00Z,2024-02-29T07:30:00Z,kwh,electrity,octopus_api
5841,1.098,2024-02-29T06:30:00Z,2024-02-29T07:00:00Z,kwh,electrity,octopus_api
5842,1.295,2024-02-29T06:00:00Z,2024-02-29T06:30:00Z,kwh,electrity,octopus_api
5843,0.2,2024-02-29T05:30:00Z,2024-02-29T06:00:00Z,kwh,electrity,octopus_api
5844,0.099,2024-02-29T05:00:00Z,2024-02-29T05:30:00Z,kwh,electrity,octopus_api
5845,1.121,2024-02-29T04:30:00Z,2024-02-29T05:00:00Z,kwh,electrity,octopus_api
5846,1.049,2024-02-29T04:00:00Z,2024-02-29T04:30:00Z,kwh,electrity,octopus_api
5847,0.652,2024-02-29T03:30:00Z,2024-02-29T04:00:00Z,kwh,electrity,octopus_api
5848,0.118,2024-02-29T03:00:00Z,2024-02-29T03:30:00Z,kwh,electrity,octopus_api
5849,0.117,2024-02-29T02:30:00Z,2024-02-29T03:00:00Z,kwh,electrity,octopus_api
5850,0.115,2024-02-29T02:00:00Z,2024-02-29T02:30:00Z,kwh,electrity,octopus_api
5851,3.019,2024-02-29T01:30:00Z,2024-02-29T02:00:00Z,kwh,electrity,octopus_api
5852,3.888,2024-02-29T01:00:00Z,2024-02-29T01:30:00Z,kwh,electrity,octopus_api
5853,3.85,2024-02-29T00:30:00Z,2024-02-29T01:00:00Z,kwh,electrity,octopus_api
5854,3.945,2024-02-29T00:00:00Z,2024-02-29T00:30:00Z,kwh,electrity,octopus_api
5855,3.362,2024-02-28T23:30:00Z,2024-02-29T00:00:00Z,kwh,electrity,octopus_api
5856,0.128,2024-02-28T23:00:00Z,2024-02-28T23:30:00Z,kwh,electrity,octopus_api
5857,0.125,2024-02-28T22:30:00Z,2024-02-28T23:00:00Z,kwh,electrity,octopus_api
5858,0.209,2024-02-28T22:00:00Z,2024-02-28T22:30:00Z,kwh,electrity,octopus_api
5859,0.355,2024-02-28T21:30:00Z,2024-02-28T22:00:00Z,kwh,electrity,octopus_api
5860,0.628,2024-02-28T21:00:00Z,2024-02-28T21:30:00Z,kwh,electrity,octopus_api
5861,0.559,2024-02-28T20:30:00Z,2024-02-28T21:00:00Z,kwh,electrity,octopus_api
5862,0.447,2024-02-28T20:00:00Z,2024-02-28T20:30:00Z,kwh,electrity,octopus_api
5863,0.5,2024-02-28T19:30:00Z,2024-02-28T20:00:00Z,kwh,electrity,octopus_api
5864,0.483,2024-02-28T19:00:00Z,2024-02-28T19:30:00Z,kwh,electrity,octopus_api
5865,0.338,2024-02-28T18:30:00Z,2024-02-28T19:00:00Z,kwh,electrity,octopus_api
5866,0.95,2024-02-28T18:00:00Z,2024-02-28T18:30:00Z,kwh,electrity,octopus_api
5867,1.414,2024-02-28T17:30:00Z,2024-02-28T18:00:00Z,kwh,electrity,octopus_api
5868,1.244,2024-02-28T17:00:00Z,2024-02-28T17:30:00Z,kwh,electrity,octopus_api
5869,1.403,2024-02-28T16:30:00Z,2024-02-28T17:00:00Z,kwh,electrity,octopus_api
5870,1.05,2024-02-28T16:00:00Z,2024-02-28T16:30:00Z,kwh,electrity,octopus_api
5871,0.111,2024-02-28T15:30:00Z,2024-02-28T16:00:00Z,kwh,electrity,octopus_api
5872,0.11,2024-02-28T15:00:00Z,2024-02-28T15:30:00Z,kwh,electrity,octopus_api
5873,0.641,2024-02-28T14:30:00Z,2024-02-28T15:00:00Z,kwh,electrity,octopus_api
5874,0.357,2024-02-28T14:00:00Z,2024-02-28T14:30:00Z,kwh,electrity,octopus_api
5875,0.229,2024-02-28T13:30:00Z,2024-02-28T14:00:00Z,kwh,electrity,octopus_api
5876,0.49,2024-02-28T13:00:00Z,2024-02-28T13:30:00Z,kwh,electrity,octopus_api
5877,1.073,2024-02-28T12:30:00Z,2024-02-28T13:00:00Z,kwh,electrity,octopus_api
5878,1.538,2024-02-28T12:00:00Z,2024-02-28T12:30:00Z,kwh,electrity,octopus_api
5879,0.252,2024-02-28T11:30:00Z,2024-02-28T12:00:00Z,kwh,electrity,octopus_api
5880,0.846,2024-02-28T11:00:00Z,2024-02-28T11:30:00Z,kwh,electrity,octopus_api
5881,1.215,2024-02-28T10:30:00Z,2024-02-28T11:00:00Z,kwh,electrity,octopus_api
5882,0.133,2024-02-28T10:00:00Z,2024-02-28T10:30:00Z,kwh,electrity,octopus_api
5883,0.108,2024-02-28T09:30:00Z,2024-02-28T10:00:00Z,kwh,electrity,octopus_api
5884,0.115,2024-02-28T09:00:00Z,2024-02-28T09:30:00Z,kwh,electrity,octopus_api
5885,0.761,2024-02-28T08:30:00Z,2024-02-28T09:00:00Z,kwh,electrity,octopus_api
5886,1.471,2024-02-28T08:00:00Z,2024-02-28T08:30:00Z,kwh,electrity,octopus_api
5887,0.972,2024-02-28T07:30:00Z,2024-02-28T08:00:00Z,kwh,electrity,octopus_api
5888,1.0,2024-02-28T07:00:00Z,2024-02-28T07:30:00Z,kwh,electrity,octopus_api
5889,1.317,2024-02-28T06:30:00Z,2024-02-28T07:00:00Z,kwh,electrity,octopus_api
5890,1.692,2024-02-28T06:00:00Z,2024-02-28T06:30:00Z,kwh,electrity,octopus_api
5891,1.063,2024-02-28T05:30:00Z,2024-02-28T06:00:00Z,kwh,electrity,octopus_api
5892,0.191,2024-02-28T05:00:00Z,2024-02-28T05:30:00Z,kwh,electrity,octopus_api
5893,0.199,2024-02-28T04:30:00Z,2024-02-28T05:00:00Z,kwh,electrity,octopus_api
5894,1.748,2024-02-28T04:00:00Z,2024-02-28T04:30:00Z,kwh,electrity,octopus_api
5895,1.334,2024-02-28T03:30:00Z,2024-02-28T04:00:00Z,kwh,electrity,octopus_api
5896,1.731,2024-02-28T03:00:00Z,2024-02-28T03:30:00Z,kwh,electrity,octopus_api
5897,1.589,2024-02-28T02:30:00Z,2024-02-28T03:00:00Z,kwh,electrity,octopus_api
5898,1.118,2024-02-28T02:00:00Z,2024-02-28T02:30:00Z,kwh,electrity,octopus_api
5899,1.041,2024-02-28T01:30:00Z,2024-02-28T02:00:00Z,kwh,electrity,octopus_api
5900,0.549,2024-02-28T01:00:00Z,2024-02-28T01:30:00Z,kwh,electrity,octopus_api
5901,0.147,2024-02-28T00:30:00Z,2024-02-28T01:00:00Z,kwh,electrity,octopus_api
5902,0.142,2024-02-28T00:00:00Z,2024-02-28T00:30:00Z,kwh,electrity,octopus_api
5903,0.4,2024-02-27T23:30:00Z,2024-02-28T00:00:00Z,kwh,electrity,octopus_api
5904,0.67,2024-02-27T23:00:00Z,2024-02-27T23:30:00Z,kwh,electrity,octopus_api
5905,0.139,2024-02-27T22:30:00Z,2024-02-27T23:00:00Z,kwh,electrity,octopus_api
5906,0.182,2024-02-27T22:00:00Z,2024-02-27T22:30:00Z,kwh,electrity,octopus_api
5907,0.24,2024-02-27T21:30:00Z,2024-02-27T22:00:00Z,kwh,electrity,octopus_api
5908,0.251,2024-02-27T21:00:00Z,2024-02-27T21:30:00Z,kwh,electrity,octopus_api
5909,0.41,2024-02-27T20:30:00Z,2024-02-27T21:00:00Z,kwh,electrity,octopus_api
5910,0.496,2024-02-27T20:00:00Z,2024-02-27T20:30:00Z,kwh,electrity,octopus_api
5911,0.459,2024-02-27T19:30:00Z,2024-02-27T20:00:00Z,kwh,electrity,octopus_api
5912,0.438,2024-02-27T19:00:00Z,2024-02-27T19:30:00Z,kwh,electrity,octopus_api
5913,0.383,2024-02-27T18:30:00Z,2024-02-27T19:00:00Z,kwh,electrity,octopus_api
5914,0.513,2024-02-27T18:00:00Z,2024-02-27T18:30:00Z,kwh,electrity,octopus_api
5915,2.214,2024-02-27T17:30:00Z,2024-02-27T18:00:00Z,kwh,electrity,octopus_api
5916,1.64,2024-02-27T17:00:00Z,2024-02-27T17:30:00Z,kwh,electrity,octopus_api
5917,0.24,2024-02-27T16:30:00Z,2024-02-27T17:00:00Z,kwh,electrity,octopus_api
5918,0.173,2024-02-27T16:00:00Z,2024-02-27T16:30:00Z,kwh,electrity,octopus_api
5919,0.957,2024-02-27T15:30:00Z,2024-02-27T16:00:00Z,kwh,electrity,octopus_api
5920,0.154,2024-02-27T15:00:00Z,2024-02-27T15:30:00Z,kwh,electrity,octopus_api
5921,0.189,2024-02-27T14:30:00Z,2024-02-27T15:00:00Z,kwh,electrity,octopus_api
5922,0.269,2024-02-27T14:00:00Z,2024-02-27T14:30:00Z,kwh,electrity,octopus_api
5923,0.618,2024-02-27T13:30:00Z,2024-02-27T14:00:00Z,kwh,electrity,octopus_api
5924,0.98,2024-02-27T13:00:00Z,2024-02-27T13:30:00Z,kwh,electrity,octopus_api
5925,1.696,2024-02-27T12:30:00Z,2024-02-27T13:00:00Z,kwh,electrity,octopus_api
5926,1.977,2024-02-27T12:00:00Z,2024-02-27T12:30:00Z,kwh,electrity,octopus_api
5927,1.176,2024-02-27T11:30:00Z,2024-02-27T12:00:00Z,kwh,electrity,octopus_api
5928,0.891,2024-02-27T11:00:00Z,2024-02-27T11:30:00Z,kwh,electrity,octopus_api
5929,1.166,2024-02-27T10:30:00Z,2024-02-27T11:00:00Z,kwh,electrity,octopus_api
5930,1.396,2024-02-27T10:00:00Z,2024-02-27T10:30:00Z,kwh,electrity,octopus_api
5931,1.01,2024-02-27T09:30:00Z,2024-02-27T10:00:00Z,kwh,electrity,octopus_api
5932,1.525,2024-02-27T09:00:00Z,2024-02-27T09:30:00Z,kwh,electrity,octopus_api
5933,1.103,2024-02-27T08:30:00Z,2024-02-27T09:00:00Z,kwh,electrity,octopus_api
5934,1.569,2024-02-27T08:00:00Z,2024-02-27T08:30:00Z,kwh,electrity,octopus_api
5935,1.222,2024-02-27T07:30:00Z,2024-02-27T08:00:00Z,kwh,electrity,octopus_api
5936,1.385,2024-02-27T07:00:00Z,2024-02-27T07:30:00Z,kwh,electrity,octopus_api
5937,1.484,2024-02-27T06:30:00Z,2024-02-27T07:00:00Z,kwh,electrity,octopus_api
5938,1.103,2024-02-27T06:00:00Z,2024-02-27T06:30:00Z,kwh,electrity,octopus_api
5939,1.771,2024-02-27T05:30:00Z,2024-02-27T06:00:00Z,kwh,electrity,octopus_api
5940,1.324,2024-02-27T05:00:00Z,2024-02-27T05:30:00Z,kwh,electrity,octopus_api
5941,1.763,2024-02-27T04:30:00Z,2024-02-27T05:00:00Z,kwh,electrity,octopus_api
5942,1.947,2024-02-27T04:00:00Z,2024-02-27T04:30:00Z,kwh,electrity,octopus_api
5943,4.289,2024-02-27T03:30:00Z,2024-02-27T04:00:00Z,kwh,electrity,octopus_api
5944,5.04,2024-02-27T03:00:00Z,2024-02-27T03:30:00Z,kwh,electrity,octopus_api
5945,4.14,2024-02-27T02:30:00Z,2024-02-27T03:00:00Z,kwh,electrity,octopus_api
5946,1.444,2024-02-27T02:00:00Z,2024-02-27T02:30:00Z,kwh,electrity,octopus_api
5947,4.265,2024-02-27T01:30:00Z,2024-02-27T02:00:00Z,kwh,electrity,octopus_api
5948,0.104,2024-02-27T01:00:00Z,2024-02-27T01:30:00Z,kwh,electrity,octopus_api
5949,0.106,2024-02-27T00:30:00Z,2024-02-27T01:00:00Z,kwh,electrity,octopus_api
5950,0.585,2024-02-27T00:00:00Z,2024-02-27T00:30:00Z,kwh,electrity,octopus_api
5951,0.116,2024-02-26T23:30:00Z,2024-02-27T00:00:00Z,kwh,electrity,octopus_api
5952,0.136,2024-02-26T23:00:00Z,2024-02-26T23:30:00Z,kwh,electrity,octopus_api
5953,0.426,2024-02-26T22:30:00Z,2024-02-26T23:00:00Z,kwh,electrity,octopus_api
5954,0.623,2024-02-26T22:00:00Z,2024-02-26T22:30:00Z,kwh,electrity,octopus_api
5955,0.246,2024-02-26T21:30:00Z,2024-02-26T22:00:00Z,kwh,electrity,octopus_api
5956,0.407,2024-02-26T21:00:00Z,2024-02-26T21:30:00Z,kwh,electrity,octopus_api
5957,0.426,2024-02-26T20:30:00Z,2024-02-26T21:00:00Z,kwh,electrity,octopus_api
5958,0.463,2024-02-26T20:00:00Z,2024-02-26T20:30:00Z,kwh,electrity,octopus_api
5959,0.43,2024-02-26T19:30:00Z,2024-02-26T20:00:00Z,kwh,electrity,octopus_api
5960,0.811,2024-02-26T19:00:00Z,2024-02-26T19:30:00Z,kwh,electrity,octopus_api
5961,1.143,2024-02-26T18:30:00Z,2024-02-26T19:00:00Z,kwh,electrity,octopus_api
5962,1.691,2024-02-26T18:00:00Z,2024-02-26T18:30:00Z,kwh,electrity,octopus_api
5963,1.508,2024-02-26T17:30:00Z,2024-02-26T18:00:00Z,kwh,electrity,octopus_api
5964,1.208,2024-02-26T17:00:00Z,2024-02-26T17:30:00Z,kwh,electrity,octopus_api
5965,1.929,2024-02-26T16:30:00Z,2024-02-26T17:00:00Z,kwh,electrity,octopus_api
5966,1.119,2024-02-26T16:00:00Z,2024-02-26T16:30:00Z,kwh,electrity,octopus_api
5967,0.098,2024-02-26T15:30:00Z,2024-02-26T16:00:00Z,kwh,electrity,octopus_api
